Date,Open,High,Low,Close,Volume,MA_5,MA_10,Daily_Return,Target
2015-02-06,0.0522535262082188,0.0536912073337008,0.0614675331742294,0.0575995495714105,0.023296047575724,0.052963873884608506,0.0508710063478597,0.060836919733403994,0.0487088240192145
2015-02-09,0.0534597630485454,0.0501176224643736,0.0542508386503393,0.0487088240192145,0.0226142588323035,0.052927089356326604,0.051073301290750085,-0.15435408120984517,0.0385592309425135
2015-02-10,0.0461507042086284,0.0441594666211609,0.0447422586296173,0.0385592309425135,0.0421938848787249,0.04961415283394798,0.05021180382330186,-0.20837278010853277,0.0412116474047699
2015-02-11,0.0383521277762854,0.0387367605560219,0.0467646904798511,0.0412116474047699,0.0324015599304626,0.048075116029634504,0.04908439263340577,0.06878810591971596,0.0415299187484246
2015-02-12,0.0418647165014157,0.0377008663204173,0.046729202772809,0.0415299187484246,0.0343390156790951,0.045521834137266605,0.04791738218015846,0.007722849332586046,0.0523654288249987
2015-02-13,0.0404737190707043,0.0471488928831735,0.0486094837886222,0.0523654288249987,0.046277433915571,0.044475009987984246,0.04871944193629637,0.2609085305996448,0.0588797105999862
2015-02-16,0.0532469519267025,0.0537189738923249,0.0620564465093822,0.0588797105999862,0.0258872630760247,0.04650918730413858,0.04971813833023259,0.12440042831994624,0.0660725453713556
2015-02-18,0.0568018785792703,0.0603929299101427,0.063510862501226,0.0660725453713556,0.029247354965653,0.05201185018990699,0.05081300151192749,0.1221615170671555,0.0724948880063717
2015-02-19,0.0640330027589121,0.0665528262841732,0.0734098484653157,0.0724948880063717,0.0287698391499591,0.05826849831022736,0.05317180716993093,0.09720138067815953,0.0717167878784598
2015-02-20,0.0729456930335089,0.0681517720299418,0.0744386764088633,0.0717167878784598,0.0194903333622337,0.0643058721362344,0.0549138531367505,-0.010733172356146237,0.0747016491730179
2015-02-23,0.0690003553164386,0.071377761361478,0.0785189704841445,0.0747016491730179,0.0173683136362795,0.06877311620583824,0.05662406309691124,0.04162011967988066,0.0758474614993484
2015-02-24,0.0722645791837197,0.072490122633839,0.0796543140294373,0.0758474614993484,0.0240178679934965,0.07216666638571069,0.05933792684492463,0.01533851446407386,0.0712430961358234
2015-02-25,0.0745354320958004,0.0713778367292027,0.078072015470413,0.0712430961358234,0.0191084980220351,0.07320077653860424,0.06260631336425562,-0.06070559610705706,0.0690149083807062
2015-02-26,0.0701355808314268,0.0673105082819817,0.0720402344860856,0.0690149083807062,0.0216545216037602,0.07250478061347114,0.06538663946184925,-0.03127584111264914,0.0698496137402723
2015-02-27,0.0673610648985568,0.0649468116254229,0.0707559475034806,0.0698496137402723,0.031717929866416,0.07213134578583365,0.06821860896103402,0.012094565930039769,0.0708469925986441
2015-03-02,0.0702351391916757,0.0695632633044543,0.0759006346587298,0.0708469925986441,0.0237463982290951,0.07136041447095888,0.07006676533839856,0.01427894593777479,0.085926209313548
2015-03-03,0.0705614082514073,0.0808327884723503,0.0792497377807637,0.085926209313548,0.0379344556235591,0.07337616403379879,0.07277141520975475,0.21284201575540806,0.0816825470366851
2015-03-04,0.0856053128569998,0.0839057796813691,0.0848555898037241,0.0816825470366851,0.0429206382171869,0.07546405421397114,0.0743324153762877,-0.049387286030245114,0.074673302195724
2015-03-05,0.080212214942642,0.078149233198553,0.0799451992697498,0.074673302195724,0.0237177099990938,0.07659573297697471,0.07455025679522292,-0.08581080163689203,0.0676499504083162
2015-03-09,0.0646006752797618,0.0655099615567386,0.0698618589979263,0.0676499504083162,0.0317838309589466,0.07615580031058347,0.07414357304820857,-0.09405438866221694,0.0670698798682606
2015-03-10,0.0658636949864503,0.0652943525829404,0.0677684768470959,0.0670698798682606,0.0335328354978246,0.07540037776450678,0.07338039611773284,-0.008574589287271506,0.0619563557693818
2015-03-11,0.0648845902122502,0.0627499526463835,0.068130524345754,0.0619563557693818,0.0244756748587854,0.07060640705567353,0.07199128554473617,-0.07624173636396614,0.0637244707521744
2015-03-12,0.0623156645589426,0.0578762805500139,0.0670376537459307,0.0637244707521744,0.0197863995330229,0.0670147917987714,0.07123942300637126,0.02853807266156827,0.0585331588212377
2015-03-13,0.0643169665801783,0.0599690993815399,0.0648948354539808,0.0585331588212377,0.0170494469150218,0.06378676312387413,0.07019124805042443,-0.08146496737690934,0.0556969528019722
2015-03-16,0.0568234435362787,0.0558047005780837,0.0616307258276311,0.0556969528019722,0.0167023011461243,0.06139616360260534,0.06877598195659441,-0.04845468921175722,0.0587240240322036
2015-03-17,0.0564401520792323,0.055345736980684,0.0624466542795894,0.0587240240322036,0.0134177261345183,0.05972699243539394,0.06756368509995035,0.05434895587544997,0.0552796001221892
2015-03-18,0.0576394405970148,0.0543376979603746,0.0615880832939843,0.0552796001221892,0.0132796498199165,0.05839164130595542,0.06449902418081448,-0.05865442579557412,0.0604992368496863
2015-03-19,0.0555175671349349,0.0552274840457266,0.0639154431572731,0.0604992368496863,0.0268485233722464,0.057746594525457794,0.0623806931621146,0.09442247621111033,0.0625786584258439
2015-03-20,0.0583560321924667,0.0569168833976262,0.0654410741555476,0.0625786584258439,0.021335291164848,0.058555694446379036,0.06117122878512658,0.03437103812274578,0.0634556180825501
2015-03-23,0.0611944233718964,0.0587244126047232,0.0692940856845018,0.0634556180825501,0.0168195091602973,0.06010742750249463,0.06075179555254997,0.0140137177556372,0.059799124180433
2015-03-24,0.0631815080174841,0.0595588479184776,0.0659024007542536,0.059799124180433,0.0262337723390268,0.0603224475321405,0.060024719983767225,-0.05762285535317502,0.057316567774606
2015-03-25,0.0577032926567581,0.0563608183442236,0.0606656046192995,0.057316567774606,0.0243012949757907,0.06072984106262386,0.05956074118428963,-0.04151492918753008,0.0487370822735748
2015-03-26,0.0522959387100844,0.0525647505354169,0.0543926966876588,0.0487370822735748,0.0341533150841031,0.05837741014740157,0.058062002336429684,-0.14968596051964445,0.0489776101466385
2015-03-27,0.0491311054104526,0.050506920372273,0.0548327158498658,0.0489776101466385,0.0302903380723773,0.05565720049156048,0.05710644746896976,0.004935212816260526,0.0559585967332393
2015-03-30,0.0482796473555465,0.050228908490553,0.0570892912655174,0.0559585967332393,0.0142325446100839,0.05415779622169832,0.05713261186209647,0.14253424300817863,0.0545155625792573
2015-03-31,0.0545879462801757,0.0501661719041586,0.0572310372092626,0.0545155625792573,0.0265991949200646,0.05310108390146319,0.056711765716801844,-0.025787532894384513,0.0529172189299606
2015-04-01,0.0529630678706248,0.0493529042758802,0.057408567247511,0.0529172189299606,0.0226065980292049,0.0522212141325341,0.05647552759757898,-0.029319034302781932,0.0535751216635407
2015-04-06,0.0529631733815263,0.0492556484621619,0.054265182291776,0.0535751216635407,0.0168414913460431,0.053188822010527284,0.055783116078964426,0.01243267781042845,0.0589078801314128
2015-04-07,0.0535945421711663,0.0542750443888319,0.060495225686087,0.0589078801314128,0.0204602546851039,0.055174876007482145,0.055416038249521314,0.09953796281345983,0.0668861346727184
2015-04-08,0.0580722887417345,0.0622702571847654,0.0671442020258869,0.0668861346727184,0.0177916127890947,0.05736038359537796,0.05575908990853814,0.13543611692540214,0.070160853791437
2015-04-09,0.0672972470793105,0.0665736833003484,0.0734311361296433,0.070160853791437,0.0279338341210169,0.060489441837813906,0.05679526286963854,0.048959610758525285,0.0686332223202413
2015-04-10,0.0658071710135516,0.0642586954513653,0.0724165458123489,0.0686332223202413,0.0196489597243165,0.06363264251587004,0.057926928324202064,-0.0217732736796048,0.068880670582128
2015-04-13,0.0680068762418759,0.063452120521081,0.0724164441701133,0.068880670582128,0.0138874220206397,0.06669375229958749,0.059941287155057386,0.0036053714734842757,0.064955235287453
2015-04-15,0.0666869942408313,0.0702514670185991,0.0697767498380085,0.064955235287453,0.0321334545543656,0.06790322333079554,0.06153904966913885,-0.05698892391000476,0.0585966844417149
2015-04-16,0.0627485834213798,0.0581683364168388,0.0643767223357983,0.0585966844417149,0.0355846349841007,0.06624533328459484,0.0618028584399864,-0.0978912757008572,0.0433263585277777
2015-04-17,0.0528352775476591,0.0488522529666979,0.0499932378343379,0.0433263585277777,0.1089097958848348,0.060878434231862975,0.060683938034838444,-0.26060051109421256,0.0368122320179241
2015-04-20,0.0419000947397613,0.0382708341364069,0.043585614201673,0.0368122320179241,0.0318696228607093,0.05451423617139954,0.05907343934363479,-0.15035019630549418,0.0365647393945706
2015-04-21,0.034626596081593,0.0338353375782155,0.0402008946125191,0.0365647393945706,0.0279518154125628,0.04805104993388806,0.05737240111673778,-0.0067231083198920905,0.0391180079784985
2015-04-22,0.0350097358387103,0.0367552587590938,0.0411304246047087,0.0391180079784985,0.0466012108251648,0.04288360447209716,0.05539341390144635,0.06982871001419011,0.0408367042872607
2015-04-23,0.0407576220138299,0.0377007804514052,0.0445577517359544,0.0408367042872607,0.0483763575704624,0.03933160844120632,0.05278847086290058,0.043936191988786844,0.0459008762543093
2015-04-24,0.0383875019911381,0.0424561355384213,0.0468071668390756,0.0459008762543093,0.0402173522145836,0.03984651198651264,0.05036247310918781,0.12401030042545336,0.0469123398783946
2015-04-27,0.0446605511769125,0.0432904677233097,0.0522639940608526,0.0469123398783946,0.0300775177797692,0.04186653355860674,0.04819038486500314,0.022035823858380876,0.0461766049512898
2015-04-28,0.0461505790700079,0.0418998462599768,0.0478785555971622,0.0461766049512898,0.0341153065892045,0.04378890666995058,0.045919978301919316,-0.015683185469152816,0.0450874422180804
2015-04-29,0.0424606331161375,0.0398142084320507,0.0473038295420402,0.0450874422180804,0.0219685236013885,0.04498279351786696,0.04393319899498206,-0.023586895016606824,0.0417490643944841
2015-04-30,0.0418929726226561,0.0391190096394234,0.0439049128580094,0.0417490643944841,0.041500548099773,0.04516526553931164,0.04224843699025898,-0.07404229779655991,0.0442740969047851
2015-05-04,0.0434541295512812,0.0411769005409579,0.0481766508161046,0.0442740969047851,0.0205024004683228,0.0448399096694068,0.04234321082795972,0.06048117597180469,0.0494090032306682
2015-05-05,0.0448733542828052,0.045577687150155,0.0542507760124201,0.0494090032306682,0.0360108666105056,0.045339242339861516,0.04360288794923413,0.11597992245728062,0.0416572583389132
2015-05-06,0.0468604100266933,0.0425952875859406,0.0479781025723147,0.0416572583389132,0.0375945842077522,0.044435373017386204,0.044112139843668394,-0.1568893194538984,0.0532849754898459
2015-05-07,0.0397499689558533,0.0479832411646942,0.0476799798131211,0.0532849754898459,0.0354420803958775,0.0460748796717393,0.045528836594803127,0.27912823874131254,0.0507387381984081
2015-05-08,0.053246863910899,0.052745564353202,0.0565641078966484,0.0507387381984081,0.0331533415900271,0.0478728144325241,0.04651903998591787,-0.04778527658182019,0.0548055756685517
2015-05-11,0.0496987229190695,0.0492763093574303,0.0577987305815764,0.0548055756685517,0.0282592704924096,0.04997911018527742,0.04740950992734211,0.08015251491356956,0.0501234446537023
2015-05-12,0.0532469252253697,0.0495475661194271,0.056095829101953,0.0501234446537023,0.0270579110794899,0.050121998469884244,0.04773062040487288,-0.08543165467626113,0.0490623627289861
2015-05-13,0.0514017718190126,0.0470445872914361,0.0514762151608295,0.0490623627289861,0.0201971504267567,0.051603019347898814,0.04801919618264251,-0.021169373574523975,0.0467779689954159
2015-05-14,0.0475699812805775,0.0432904744737756,0.0521220820382363,0.0467779689954159,0.013892059420735,0.05030161804901282,0.04818824886037606,-0.046561021657046675,0.048461331395861
2015-05-15,0.0468603982366057,0.0450146636672317,0.0543928153580819,0.048461331395861,0.0156243102151512,0.04984613668850339,0.048859475560513746,0.03598622250166672,0.0497698837631974
2015-05-18,0.0467327519437119,0.0440205675243414,0.0538394159276745,0.0497698837631974,0.0502490715765882,0.04883899830743253,0.049409054246354986,0.027001989620288436,0.0486806766685212
2015-05-19,0.0474849257417751,0.0446810451748487,0.0537897393293118,0.0486806766685212,0.0212649799957563,0.04855044471039632,0.049336221590140276,-0.021884863140500643,0.0549541200401773
2015-05-20,0.0475698843193678,0.0502287611148524,0.0566491816849433,0.0549541200401773,0.0205840550817653,0.04972879617263456,0.05066590776026669,0.12886927218316058,0.0547349965748512
2015-05-21,0.0528211801149621,0.0516332806425912,0.0610842861208856,0.0547349965748512,0.0169669284721498,0.05132020168852162,0.05081090986876722,-0.003987389210597825,0.0635618416148354
2015-05-22,0.0518276315777268,0.0584116879562617,0.0598211358881879,0.0635618416148354,0.0296067307406841,0.0543403037323165,0.05209322021040995,0.16126510628192525,0.0611712465297133
2015-05-25,0.0617622688865684,0.0595449215366498,0.0664132794913318,0.0611712465297133,0.010185867450466,0.056620576285619686,0.05272978729652611,-0.0376105384046036,0.0622817249477266
2015-05-26,0.0596334462225656,0.0576469800538188,0.0668674361231377,0.0622817249477266,0.0213106492937535,0.059340785941460764,0.05394561532592854,0.01815360125894938,0.0631871203046603
2015-05-27,0.0600592968345335,0.0590236026908484,0.0673074791747281,0.0631871203046603,0.01743421472881,0.06098738599435736,0.055358091083495965,0.014537095073933859,0.0623735753647644
2015-05-28,0.0594772337423987,0.0576121364096635,0.0659236072954678,0.0623735753647644,0.0304248226751406,0.06251510175234,0.05691765172043082,-0.012875170382402934,0.0624867636473394
2015-05-29,0.061336455135861,0.0611717430598262,0.0680524045160197,0.0624867636473394,0.0492918121745664,0.06230008615884079,0.05832019494557865,0.0018146832518910472,0.0635406146529651
2015-06-01,0.0602649289842868,0.0609631739372568,0.0696277168858774,0.0635406146529651,0.0090411343298863,0.06277395978349117,0.05969726803455542,0.016865187827191486,0.0610154934197305
2015-06-02,0.0611944392007395,0.0585853822269203,0.0670943606869937,0.0610154934197305,0.0437483914018419,0.06252071347789194,0.060930749709676345,-0.03974027080200371,0.0625717602177544
2015-06-03,0.0594915982507416,0.0579738260179407,0.0670945948191709,0.0625717602177544,0.0195255230453097,0.062397641460510765,0.06169251372743405,0.025506092154630622,0.0618289939981597
2015-06-04,0.0613506897456604,0.0575843771542343,0.0668106431959541,0.0618289939981597,0.0459721611416515,0.06228872518718982,0.06240191346976491,-0.0118706300895135,0.0610010094008158
2015-06-05,0.0612082848274657,0.0590380609344126,0.0675758946639606,0.0610010094008158,0.0252523711776854,0.0619915743378851,0.062145830248362954,-0.013391526269512677,0.0612293822319726
2015-06-08,0.0609217572359377,0.0563715844013082,0.0663797998292174,0.0612293822319726,0.016861700408223,0.0615293278536866,0.06215164381858888,0.00374375495422119,0.0589736681866975
2015-06-09,0.0602056448739954,0.0563716824688632,0.0648544261415779,0.0589736681866975,0.028325558034948,0.06112096280708,0.06182083814248597,-0.036840385498732364,0.0645558711824628
2015-06-10,0.0574838219119547,0.0591782414490862,0.066687666480079,0.0645558711824628,0.0304218902015509,0.061517785000021676,0.06195771323026622,0.09465585518766262,0.06035146880373
2015-06-11,0.0631421409164652,0.0595994969235736,0.0656780702014769,0.06035146880373,0.0200103132140942,0.06122227996113574,0.06175550257416278,-0.06512811773307714,0.0509996058040059
2015-06-12,0.0583289110813025,0.0562240801767526,0.054225925619609,0.0509996058040059,0.0282407890890886,0.05922199924177376,0.06060678678982943,-0.1549566760361284,0.0508569615074665
2015-06-15,0.0487891170227289,0.0466110128490014,0.0548276459667024,0.0508569615074665,0.0277147624312215,0.057147515096872534,0.05933842147527957,-0.0027969686096710467,0.051884905416473
2015-06-16,0.0480299138671738,0.0464496260642065,0.0567541808252696,0.051884905416473,0.0134186126963012,0.055729762542827646,0.05842536267495382,0.020212452308138396,0.052141913574458
2015-06-17,0.0510380159323234,0.0478319517245832,0.0578070057831832,0.052141913574458,0.0214695484440772,0.05324697102122668,0.057382378010624166,0.0049534282836605215,0.0544619073851462
2015-06-18,0.0501785019074328,0.0502387212736847,0.0586950161008637,0.0544619073851462,0.0236214612147633,0.05206905873750992,0.05664566934932282,0.04449383713881683,0.0572460774038391
2015-06-19,0.053043456653695,0.0514597653944007,0.0614309840665769,0.0572460774038391,0.0217410864055389,0.05331835305747655,0.056270176149625165,0.051121419582382366,0.0632353633998202
2015-06-22,0.0547623518188303,0.0577749910157746,0.0642813950331606,0.0632353633998202,0.0115387152664984,0.0557940334359473,0.056470774266409916,0.10462351776052747,0.0608224544968908
2015-06-23,0.0623541341682405,0.0588976334083121,0.0671747315407562,0.0608224544968908,0.0092236069306944,0.05758154325203085,0.05665565289742926,-0.038157587356195344,0.0602085361576564
2015-06-24,0.0594892959178573,0.0560768233696831,0.0659787245100985,0.0602085361576564,0.012314388629495,0.059194867768670535,0.05622091939494861,-0.01009361335895742,0.0573103128077854
2015-06-25,0.0569109979475304,0.0539858561974901,0.0638731614543647,0.0573103128077854,0.0209611620924549,0.059764548853198374,0.055916803795354145,-0.04813641943198854,0.0634210604999022
2015-06-26,0.0552208054150466,0.0572628531030461,0.0647398348465798,0.0634210604999022,0.0136766931045452,0.060999545472411,0.05715894926494378,0.10662562098747919,0.063435389253683
2015-06-29,0.0583435708472249,0.0583365018966989,0.0637658794369052,0.063435389253683,0.0146161530738483,0.06103955064318356,0.05841679203956542,0.00022593052950958814,0.0574457483659675
2015-06-30,0.060205380068196,0.0561959992891531,0.063278545914689,0.0574457483659675,0.0166301941211133,0.0603642094169989,0.05897287633451488,-0.09442112609670394,0.0634636696887768
2015-07-01,0.0571829928794011,0.0588975582612791,0.0656778249008203,0.0634636696887768,0.0135585530638825,0.06101523612322298,0.060105051945946765,0.10475834146107998,0.0612721910474478
2015-07-02,0.0623541514986958,0.0581889334387201,0.0677262294600983,0.0612721910474478,0.0154472933791611,0.06180761177115546,0.06078608031217693,-0.03453123105039346,0.0650057408174203
2015-07-03,0.0584938368838884,0.0591783895282568,0.0675758845364283,0.0650057408174203,0.0099641360753219,0.06212454783465908,0.06156204665353504,0.06093383811069075,0.0692030897229298
2015-07-06,0.0595321635340907,0.0640900608676369,0.0690510633503804,0.0692030897229298,0.0124518284382013,0.06327808792850845,0.062158819285846004,0.06456889580411773,0.0667689316773966
2015-07-07,0.0670453406653246,0.0643568091791219,0.0723026800992143,0.0667689316773966,0.0176859300780997,0.06514272459079426,0.06275346700389658,-0.03517412380399332,0.0637493353543234
2015-07-08,0.0620605250357315,0.0608203102246352,0.0690798501927185,0.0637493353543234,0.0293364203263065,0.06519985772390358,0.06310754692356327,-0.045224571476788156,0.0533841233681745
2015-07-09,0.0616380561072698,0.0575294632588737,0.0585017854161344,0.0533841233681745,0.0437290916337983,0.06362224418804892,0.0627149279796022,-0.16259325573417038,0.0465096708441268
2015-07-10,0.056481359562502,0.0520212020789586,0.0511035790309257,0.0465096708441268,0.0929393173919825,0.05992303019339022,0.06102378901402465,-0.12877335226873798,0.0515350265277135
2015-07-13,0.0445060435026534,0.046351303904933,0.0540253950592421,0.0515350265277135,0.0249315494740347,0.056389417554346954,0.0598337527414277,0.10804969358800132,0.0501002436065588
2015-07-14,0.0496055752338439,0.0458461576201233,0.0561167726352428,0.0501002436065588,0.0183728790657439,0.0530556799401794,0.05909920226548683,-0.027840927187320563,0.0567034701225077
2015-07-15,0.0481731490178981,0.050750984568285,0.0575491521931041,0.0567034701225077,0.0217871194211906,0.05164650689381626,0.05842318230885992,0.13180028759549667,0.0559111521444821
2015-07-16,0.0542896710069757,0.0520000946871881,0.0613593767940707,0.0559111521444821,0.015569229722843,0.05215191264907778,0.057887078418563345,-0.013973006877952887,0.0593661784450649
2015-07-17,0.0547336748287641,0.0535788436244756,0.0637513854130216,0.0593661784450649,0.0111809534885592,0.0547232141692654,0.05732312218132781,0.06179494015173459,0.0622635145655996
2015-07-20,0.0579868203402182,0.0562948721069218,0.0657688459627545,0.0622635145655996,0.0087174483497061,0.05686891177684261,0.05662916466559479,0.048804490981607884,0.0597238427712502
2015-07-21,0.0597094110900462,0.0586084192381011,0.0662282082426391,0.0597238427712502,0.0134993580156073,0.05879363160978089,0.055924655774980146,-0.04078908510173562,0.0549522346778377
2015-07-22,0.0575562253079919,0.0541994006441565,0.0613405278518111,0.0549522346778377,0.0140236570146154,0.058443384520846894,0.05504494570733158,-0.07989452573720612,0.0493077038211991
2015-07-23,0.051311728880742,0.0498184130957222,0.0558785387583427,0.0493077038211991,0.0160258317734013,0.0571226948561903,0.05463730375263404,-0.10271703943852606,0.0516755858353126
2015-07-24,0.0484406688884492,0.0468156764690497,0.0571847678781333,0.0516755858353126,0.0169145758622506,0.05558457633423984,0.05515389525175261,0.04802255693552415,0.0505168643221394
2015-07-27,0.0470771412602173,0.0451985109783414,0.0556131109830528,0.0505168643221394,0.0217880059829735,0.0532352462855478,0.05505207903119521,-0.022422997135745804,0.051232303878177
2015-07-28,0.0487280130990318,0.0471675176538237,0.0571921600350334,0.051232303878177,0.0205087427949237,0.05153693850693316,0.05516528505835703,0.014162390434119931,0.0519046906306718
2015-07-29,0.0503787625713887,0.0466119165670816,0.0559504212996724,0.0519046906306718,0.026443364637451,0.050927429697499985,0.054685407109173446,0.013124273194772496,0.0481701427276961
2015-07-30,0.0511035348585148,0.0468578763576785,0.0544143243883791,0.0481701427276961,0.0305039994620615,0.050699917478799386,0.053911306167494843,-0.07195010426993786,0.0524767539259676
2015-07-31,0.0473495828351776,0.0471671881220722,0.0564525796832304,0.0524767539259676,0.0213337908295231,0.05086015109693039,0.05322236371558511,0.08940416105089422,0.0523125277758234
2015-08-03,0.0492878126813096,0.0480113272252082,0.0584481553178471,0.0523125277758234,0.0124175707816151,0.05121928378766718,0.0522272650366075,-0.0031295028342622766,0.0522121599571574
2015-08-04,0.0502924803586497,0.0477298643983665,0.0563091497835747,0.0522121599571574,0.0256406170415451,0.05141525500346326,0.05147609675519821,-0.0019186191708439049,0.05768490103356
2015-08-05,0.0516705332191764,0.0515271079029902,0.0598977556205151,0.05768490103356,0.0102542463695181,0.0525712970840409,0.05174936339077044,0.10481736593340019,0.0614265689519594
2015-08-06,0.0581304184104422,0.0561683567022076,0.0655105386669127,0.0614265689519594,0.0241479425196986,0.055222582328893564,0.05296124990384647,0.06486390461556946,0.0583861227394838
2015-08-07,0.0592788118216298,0.0547619446319358,0.0650655227907607,0.0583861227394838,0.0125219350161124,0.0564044560915968,0.05363230359426359,-0.04949724955097978,0.0612548235331903
2015-08-10,0.0591352134469563,0.0570121419536213,0.0664435308280904,0.0612548235331903,0.0152802333139638,0.05819291524307017,0.05470609951536868,0.04913326419201547,0.0658475440116766
2015-08-11,0.0599964097973546,0.0599654830557138,0.0643620097745746,0.0658475440116766,0.0240222326053509,0.06091999205397401,0.056167623528718645,0.07497728690701044,0.0755054345902149
2015-08-12,0.0635995709032646,0.0714136201480832,0.0729604338512768,0.0755054345902149,0.0385650056423974,0.064484098765305,0.05852769792467295,0.14667047531530852,0.0703403846476319
2015-08-13,0.0732031659214736,0.0703729894176203,0.0663574099095957,0.0703403846476319,0.0149988522434764,0.06626686190443949,0.06074472211666654,-0.06840633353896841,0.0800125596184843
2015-08-14,0.0686095850953266,0.0753446669701264,0.0779990346125841,0.0800125596184843,0.0250867659831063,0.0705921492802396,0.0634983026859182,0.1375052897322766,0.0773727418128029
2015-08-17,0.0760885613609139,0.0721732114871814,0.0805684842980962,0.0773727418128029,0.0078065402162837,0.07381573293616213,0.06600432408961615,-0.03299254289912201,0.0854065590912926
2015-08-18,0.0785001034644941,0.0796411152654623,0.0855925198759595,0.0854065590912926,0.0208012854509346,0.07772753595208533,0.06932376400302967,0.10383265592328206,0.0843621127166314
2015-08-19,0.0846871405389093,0.080056036434277,0.0901716278054304,0.0843621127166314,0.0182228000685425,0.07949887157736862,0.07199148517133681,-0.012229111976572948,0.0776732463889988
2015-08-20,0.0839694849736836,0.0789520906294898,0.0830087903921562,0.0776732463889988,0.0257157020048526,0.080965443925642,0.07361615291504076,-0.07928756300947792,0.0761423321692588
2015-08-21,0.079232388055339,0.0768284717635715,0.080582939537801,0.0761423321692588,0.0392048759261331,0.0801913984357969,0.07539177385801825,-0.01970967213180419,0.0621920926040296
2015-08-24,0.0687532151021462,0.0648881255860189,0.0682379829183808,0.0621920926040296,0.0523471768667569,0.07715526859404225,0.07548550076510219,-0.18321266459528507,0.0605465927155099
2015-08-25,0.0614176898868033,0.0616533111987493,0.0634147358602569,0.0605465927155099,0.0436345023112665,0.0721832753188857,0.0749554056354855,-0.026458345741739664,0.0619200237280613
2015-08-26,0.0571325890914178,0.0640440501319827,0.0600340783509,0.0619200237280613,0.0355685859425945,0.06769485752117169,0.07359686454927014,0.022683869578008053,0.0616196078747992
2015-08-27,0.0652934670723395,0.0606546713204149,0.0648931872476027,0.0616196078747992,0.0588537901857428,0.06448412981833176,0.07272478687198689,-0.0048516753575783556,0.0610759580989975
2015-08-28,0.0644465585752658,0.0598249312779051,0.0666013942055268,0.0610759580989975,0.030203682341185,0.0614708550042795,0.07083112672003819,-0.008822675030751737,0.0601031776739738
2015-08-31,0.0617192711668037,0.0571529311999121,0.0627760721283733,0.0601031776739738,0.040977590309616,0.06105307201826834,0.06910417030615529,-0.015927387065249543,0.0562899768903374
2015-09-01,0.0568384441430394,0.0601343849662651,0.0626252286007328,0.0562899768903374,0.0329707780598054,0.06020174885323384,0.06619251208605978,-0.06344424589862596,0.0640734624115975
